""	"Datetime"	"CH4_g_d"	"Temperature_C"	"Pigs_Number"	"Pigs_Mass"	"Slurry_Mass"	"Feed_Rate"	"Batch_Rate"	"Section_Rate"	"Section"	"Batch"	"Section_C"	"Section_d"	"Comments"
"21299"	2022-06-06 22:00:00	NA	19.2237516276042	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27652"	2022-06-06 22:00:00	NA	19.5574213324653	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1236"	2022-06-06 22:26:04.58846	6343.95810770676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11404"	2022-06-06 22:26:04.58846	4602.09783583817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21300"	2022-06-06 23:00:00	NA	19.2428184678819	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27653"	2022-06-06 23:00:00	NA	19.6241552734375	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1237"	2022-06-06 23:06:03.09231	6104.79522882434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11405"	2022-06-06 23:06:03.09231	7012.7561045106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1238"	2022-06-06 23:46:02.47692	5969.75810011766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11406"	2022-06-06 23:46:02.47692	5543.50772836733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21301"	2022-06-07	NA	19.2118348524306	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27654"	2022-06-07	NA	19.602705078125	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"33354"	2022-06-07	NA	NA	NA	NA	NA	2775.79384032328	1	5	NA	NA	NA	NA	"NaN"
"33616"	2022-06-07	NA	NA	NA	NA	NA	2703.83096672514	1	6	NA	NA	NA	NA	"NaN"
"1239"	2022-06-07 00:26:01.16795	5334.85160135059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11407"	2022-06-07 00:26:01.16795	5832.10283259192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21302"	2022-06-07 01:00:00	NA	19.0712169053819	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27655"	2022-06-07 01:00:00	NA	19.5002208116319	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1240"	2022-06-07 01:06:00.88077	5851.0051032901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11408"	2022-06-07 01:06:00.88077	6049.34434126332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1241"	2022-06-07 01:45:58.81026	6146.73743531626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11409"	2022-06-07 01:45:58.81026	5605.91090980512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21303"	2022-06-07 02:00:00	NA	18.9115321180556	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27656"	2022-06-07 02:00:00	NA	19.4191867404514	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1242"	2022-06-07 02:26:00.34744	6145.03446068426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11410"	2022-06-07 02:26:00.34744	6097.93989193795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21304"	2022-06-07 03:00:00	NA	18.7494639756944	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27657"	2022-06-07 03:00:00	NA	19.2738020833333	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1243"	2022-06-07 03:05:58.52821	6448.94149916918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11411"	2022-06-07 03:05:58.52821	5454.46062712097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1244"	2022-06-07 03:45:57.7641	5964.24514568083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11412"	2022-06-07 03:45:57.7641	6518.17252806398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21305"	2022-06-07 04:00:00	NA	18.61599609375	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27658"	2022-06-07 04:00:00	NA	19.1355674913194	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1245"	2022-06-07 04:25:56.53205	6098.93037713726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11413"	2022-06-07 04:25:56.53205	7124.4578289966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21306"	2022-06-07 05:00:00	NA	18.5039784071181	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27659"	2022-06-07 05:00:00	NA	19.0497667100694	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1246"	2022-06-07 05:05:55.29103	6434.65741592822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11414"	2022-06-07 05:05:55.29103	6513.95330739173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1247"	2022-06-07 05:45:53.99103	6185.51681981794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11415"	2022-06-07 05:45:53.99103	6387.6218022719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21307"	2022-06-07 06:00:00	NA	18.4324777560764	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27660"	2022-06-07 06:00:00	NA	18.9782660590278	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1248"	2022-06-07 06:25:53.17179	6232.82538064265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11416"	2022-06-07 06:25:53.17179	6378.82432093718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21308"	2022-06-07 07:00:00	NA	18.4038774956597	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27661"	2022-06-07 07:00:00	NA	18.9448990885417	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1249"	2022-06-07 07:05:52.62308	6475.9188444534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11417"	2022-06-07 07:05:52.62308	5869.84742648609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1250"	2022-06-07 07:45:51.51538	6020.9398343933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11418"	2022-06-07 07:45:51.51538	5624.74896803561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21309"	2022-06-07 08:00:00	NA	18.35859375	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27662"	2022-06-07 08:00:00	NA	18.8829318576389	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1251"	2022-06-07 08:25:49.55128	5945.7726267192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11419"	2022-06-07 08:25:49.55128	6312.86167295431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21310"	2022-06-07 09:00:00	NA	18.1607752821181	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27663"	2022-06-07 09:00:00	NA	18.7661474609375	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1252"	2022-06-07 09:05:50.51667	6116.99124124409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11420"	2022-06-07 09:05:50.51667	6712.97823536959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1253"	2022-06-07 09:45:48.73974	6430.63689458033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11421"	2022-06-07 09:45:48.73974	6980.05812207886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21311"	2022-06-07 10:00:00	NA	18.1417084418403	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27664"	2022-06-07 10:00:00	NA	18.6016959635417	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1254"	2022-06-07 10:25:48.48333	6990.32270083606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11422"	2022-06-07 10:25:48.48333	5541.86405959421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21312"	2022-06-07 11:00:00	NA	18.2060590277778	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27665"	2022-06-07 11:00:00	NA	18.6374462890625	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1255"	2022-06-07 11:05:46.80769	7033.15481052902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11423"	2022-06-07 11:05:46.80769	5829.29014271206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1256"	2022-06-07 11:45:45.92949	6617.51405216616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11424"	2022-06-07 11:45:45.92949	5795.01828296486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21313"	2022-06-07 12:00:00	NA	18.2179758029514	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27666"	2022-06-07 12:00:00	NA	18.7089469401042	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1257"	2022-06-07 12:25:45.07308	7110.40295109259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11425"	2022-06-07 12:25:45.07308	5871.65570792386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21314"	2022-06-07 13:00:00	NA	18.2465760633681	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27667"	2022-06-07 13:00:00	NA	18.7661474609375	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1258"	2022-06-07 13:05:43.77821	6493.97692642666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11426"	2022-06-07 13:05:43.77821	5276.357297952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1259"	2022-06-07 13:45:44.13846	6233.25616887857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11427"	2022-06-07 13:45:44.13846	5868.59758015939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21315"	2022-06-07 14:00:00	NA	18.3395269097222	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27668"	2022-06-07 14:00:00	NA	18.8447981770833	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"33057"	2022-06-07 14:10:00	NA	NA	297	62.4043631944514	22210.12248	NA	NA	NA	5	1	NA	NA	"Jesper/Jens"
"33195"	2022-06-07 14:15:00	NA	NA	272	63.8210718749979	25382.99712	NA	NA	NA	6	1	NA	NA	NA
"1260"	2022-06-07 14:25:43.84872	7071.64321854624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11428"	2022-06-07 14:25:43.84872	5661.31877068541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21316"	2022-06-07 15:00:00	NA	18.3609771050347	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27669"	2022-06-07 15:00:00	NA	18.8996153428819	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1261"	2022-06-07 15:05:43.39103	7134.97636896322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11429"	2022-06-07 15:05:43.39103	6293.11782043433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1262"	2022-06-07 15:45:40.9	6659.21480753566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11430"	2022-06-07 15:45:40.9	6148.76031076258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21317"	2022-06-07 16:00:00	NA	18.4348611111111	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27670"	2022-06-07 16:00:00	NA	18.9448990885417	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1263"	2022-06-07 16:25:42.92692	7033.58270119034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11431"	2022-06-07 16:25:42.92692	5861.46799557425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21318"	2022-06-07 17:00:00	NA	18.5230452473958	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27671"	2022-06-07 17:00:00	NA	19.0378499348958	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1264"	2022-06-07 17:05:40.99744	7266.33152121818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11432"	2022-06-07 17:05:40.99744	5795.01167419759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1265"	2022-06-07 17:45:41.05897	6591.689228412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11433"	2022-06-07 17:45:41.05897	7005.65759531412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21319"	2022-06-07 18:00:00	NA	18.5397287326389	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27672"	2022-06-07 18:00:00	NA	19.1117339409722	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1266"	2022-06-07 18:25:38.16026	4912.786857456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11434"	2022-06-07 18:25:38.16026	5493.62001936518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21320"	2022-06-07 19:00:00	NA	18.5421120876736	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27673"	2022-06-07 19:00:00	NA	19.1546343315972	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1267"	2022-06-07 19:05:38.73205	6300.08853906912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11435"	2022-06-07 19:05:38.73205	7200.39475659295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1268"	2022-06-07 19:45:36.78462	6777.18176930834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11436"	2022-06-07 19:45:36.78462	5957.42724221398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21321"	2022-06-07 20:00:00	NA	18.6112293836806	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27674"	2022-06-07 20:00:00	NA	19.1999180772569	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1269"	2022-06-07 20:25:37.35256	6536.37999128385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11437"	2022-06-07 20:25:37.35256	5395.85295605218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21322"	2022-06-07 21:00:00	NA	18.7113302951389	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27675"	2022-06-07 21:00:00	NA	19.1927680121528	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1270"	2022-06-07 21:05:37.16154	6867.97193599776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11438"	2022-06-07 21:05:37.16154	5873.1632234166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1271"	2022-06-07 21:45:35.56667	6849.45133004206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11439"	2022-06-07 21:45:35.56667	5607.72646712114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21323"	2022-06-07 22:00:00	NA	18.7256304253472	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27676"	2022-06-07 22:00:00	NA	19.1546343315972	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1272"	2022-06-07 22:25:34.16154	6662.11016484996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11440"	2022-06-07 22:25:34.16154	7140.37238007936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21324"	2022-06-07 23:00:00	NA	18.7399305555556	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27677"	2022-06-07 23:00:00	NA	19.1188840060764	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1273"	2022-06-07 23:05:34.29103	6625.39817361336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11441"	2022-06-07 23:05:34.29103	9026.69272489723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1274"	2022-06-07 23:45:34.40641	6881.48377682126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11442"	2022-06-07 23:45:34.40641	5896.86070060625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21325"	2022-06-08	NA	18.6779633246528	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27678"	2022-06-08	NA	19.1045838758681	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"33355"	2022-06-08	NA	NA	NA	NA	NA	2581.44671172844	1	5	NA	NA	NA	NA	"NaN"
"33617"	2022-06-08	NA	NA	NA	NA	NA	2734.65935467573	1	6	NA	NA	NA	NA	"NaN"
"1275"	2022-06-08 00:25:33.85256	6246.43031335819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11443"	2022-06-08 00:25:33.85256	6311.27502098808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21326"	2022-06-08 01:00:00	NA	18.6279128689236	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27679"	2022-06-08 01:00:00	NA	19.0354665798611	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1276"	2022-06-08 01:05:32.87051	6828.55286795638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11444"	2022-06-08 01:05:32.87051	6664.73667223159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1277"	2022-06-08 01:45:31.83077	6157.35447793865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11445"	2022-06-08 01:45:31.83077	7201.81704601589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21327"	2022-06-08 02:00:00	NA	18.6136127387153	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27680"	2022-06-08 02:00:00	NA	19.0235498046875	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1278"	2022-06-08 02:25:31.14487	6774.33732569971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11446"	2022-06-08 02:25:31.14487	6748.82800689295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21328"	2022-06-08 03:00:00	NA	18.5659456380208	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27681"	2022-06-08 03:00:00	NA	18.9758827039931	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1279"	2022-06-08 03:05:30.5141	6529.98633432737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11447"	2022-06-08 03:05:30.5141	7402.95749474333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1280"	2022-06-08 03:45:29.5141	6487.7300606526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11448"	2022-06-08 03:45:29.5141	6575.83736563418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21329"	2022-06-08 04:00:00	NA	18.5182785373264	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27682"	2022-06-08 04:00:00	NA	18.9496657986111	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1281"	2022-06-08 04:25:29.96538	6346.30766891143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11449"	2022-06-08 04:25:29.96538	6901.85656795049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21330"	2022-06-08 05:00:00	NA	18.4491612413194	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27683"	2022-06-08 05:00:00	NA	18.9115321180556	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1282"	2022-06-08 05:05:27.77692	6332.87186278613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11450"	2022-06-08 05:05:27.77692	6542.27760554323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1283"	2022-06-08 05:45:27.40769	6712.0700273467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11451"	2022-06-08 05:45:27.40769	6286.71780024449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21331"	2022-06-08 06:00:00	NA	18.4110275607639	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27684"	2022-06-08 06:00:00	NA	18.8710150824653	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1284"	2022-06-08 06:25:27.23205	6425.01272306465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11452"	2022-06-08 06:25:27.23205	6916.75164018775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21332"	2022-06-08 07:00:00	NA	18.3109266493056	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27685"	2022-06-08 07:00:00	NA	18.8233479817708	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1285"	2022-06-08 07:05:27.17564	6080.20786761115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11453"	2022-06-08 07:05:27.17564	6680.74222740998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1286"	2022-06-08 07:45:26.76923	6441.81251719104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11454"	2022-06-08 07:45:26.76923	7515.5197022239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21333"	2022-06-08 08:00:00	NA	18.27279296875	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27686"	2022-06-08 08:00:00	NA	18.7756808810764	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1287"	2022-06-08 08:25:23.90769	6944.5039795333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11455"	2022-06-08 08:25:23.90769	6151.08150961759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21334"	2022-06-08 09:00:00	NA	18.5230452473958	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27687"	2022-06-08 09:00:00	NA	18.7160970052083	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1288"	2022-06-08 09:05:23.55256	6941.92326849773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11456"	2022-06-08 09:05:23.55256	7578.84157324327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1289"	2022-06-08 09:45:23.58462	6154.16692066243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11457"	2022-06-08 09:45:23.58462	5971.73963491706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21335"	2022-06-08 10:00:00	NA	18.5921625434028	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27688"	2022-06-08 10:00:00	NA	18.7852143012153	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1290"	2022-06-08 10:25:22.01667	6689.65293509551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11458"	2022-06-08 10:25:22.01667	5810.5281728916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21336"	2022-06-08 11:00:00	NA	18.5778624131944	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27689"	2022-06-08 11:00:00	NA	18.8257313368055	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1291"	2022-06-08 11:05:20.87308	7139.9390920513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11459"	2022-06-08 11:05:20.87308	5351.85963267396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1292"	2022-06-08 11:45:21.00897	7000.23929730986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11460"	2022-06-08 11:45:21.00897	5618.33610025032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21337"	2022-06-08 12:00:00	NA	18.5707123480903	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27690"	2022-06-08 12:00:00	NA	18.8900819227431	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"33058"	2022-06-08 12:00:00	NA	NA	297	NA	NA	NA	NA	NA	5	1	NA	NA	"* Assume start moving at 12:00"
"1293"	2022-06-08 12:25:19.92821	7151.94187762066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11461"	2022-06-08 12:25:19.92821	5166.72549003566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21338"	2022-06-08 13:00:00	NA	18.5540288628472	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27691"	2022-06-08 13:00:00	NA	18.9687326388889	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"33059"	2022-06-08 13:00:00	NA	NA	273	63.4530791666693	NA	NA	NA	NA	5	1	NA	NA	"Jesper/Jens \"24 stk til stald 4\""
"1294"	2022-06-08 13:05:19.42051	7255.07350960205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11462"	2022-06-08 13:05:19.42051	5734.3837921403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"1295"	2022-06-08 13:45:19.21923	7465.13196745538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
"11463"	2022-06-08 13:45:19.21923	5447.14277190569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"NaN"
"21339"	2022-06-08 14:00:00	NA	18.7089469401042	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"27692"	2022-06-08 14:00:00	NA	19.0640668402778	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"1296"	2022-06-08 14:25:18.30513	4677.95087430946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"NaN"
